,experience_level,employment_type,salary_in_usd,company_location_fact,employee_residence_fact,job_title_fact
17738,2,2,3888.0,1,1,4
17739,1,1,1200.0,1,1,4
17740,1,1,14400.0,1,1,4
17741,1,1,3456.0,1,1,4
17742,1,1,2736.0,1,1,4
17743,1,1,6000.0,1,1,4
17744,2,2,2736.0,1,1,4
17745,1,1,10800.0,1,1,4
17746,1,1,12000.0,1,1,4
17747,1,1,4800.0,1,1,4
17748,2,2,4608.0,1,1,4
17749,1,1,4800.0,1,1,4
17750,1,1,14400.0,1,1,4
17751,1,1,15600.0,1,1,4
17752,2,2,1440.0,1,1,4
17753,1,1,3024.0,1,1,4
17754,1,1,1200.0,1,1,4
17755,1,1,1200.0,1,1,4
17756,2,2,2304.0,1,1,4
17757,1,1,12000.0,1,1,4
17758,1,1,8352.0,1,1,4
17759,2,2,3600.0,1,1,4
17760,1,1,13200.0,1,1,4
17761,2,2,3888.0,1,1,4
17762,2,2,4608.0,1,1,4
17763,1,1,7200.0,1,1,4
17764,1,1,3600.0,1,1,4
17765,1,1,4800.0,1,1,4
17766,1,1,3600.0,1,1,4
17767,1,1,7200.0,1,1,4
17768,2,2,8496.0,1,1,4
17769,2,2,1440.0,1,1,4
17770,1,1,6000.0,1,1,4
17771,1,1,1200.0,1,1,4
17772,1,1,9600.0,1,1,4
17773,1,1,3456.0,1,1,4
17774,2,2,1440.0,1,1,4
17775,1,1,7200.0,1,1,4
17776,1,1,10800.0,1,1,4
17777,1,1,10800.0,1,1,4
17778,1,1,3456.0,1,1,4
17779,2,2,2736.0,1,1,4
17780,2,2,7200.0,1,1,4
17781,1,1,8208.0,1,1,4
17782,1,1,19200.0,1,1,4
17783,1,1,7344.0,1,1,4
17784,2,2,3744.0,1,1,4
17785,1,1,6480.0,1,1,4
17786,1,1,4800.0,1,1,4
17787,1,1,4800.0,1,1,4
17788,1,1,10800.0,1,1,4
17789,1,1,7200.0,1,1,4
17790,1,1,6000.0,1,1,4
17791,2,2,4752.0,1,1,4
17792,1,1,2880.0,1,1,4
17793,1,1,8400.0,1,1,4
17794,1,1,6000.0,1,1,4
17795,1,1,12000.0,1,1,4
17796,1,1,8400.0,1,1,4
17797,1,1,9600.0,1,1,4
17798,1,1,6000.0,1,1,4
17799,2,2,1872.0,1,1,4
17800,2,2,3456.0,1,1,4
17801,2,2,3456.0,1,1,4
17802,1,1,18000.0,1,1,4
17803,2,2,3600.0,1,1,4
17804,1,1,2736.0,1,1,4
17805,1,1,1200.0,1,1,4
17806,1,1,8400.0,1,1,4
17807,1,1,18000.0,1,1,4
17808,1,1,3600.0,1,1,4
17809,1,1,7200.0,1,1,4
17810,1,1,8400.0,1,1,4
17811,2,2,7200.0,1,1,4
17812,2,2,2736.0,1,1,4
17813,1,1,6480.0,1,1,4
17814,2,2,1440.0,1,1,4
17815,1,1,16800.0,1,1,4
17816,2,2,3456.0,1,1,4
17817,2,2,1728.0,1,1,4
17818,1,1,2400.0,1,1,4
17819,1,1,5904.0,1,1,4
17820,1,1,2736.0,1,1,4
17821,1,1,6000.0,1,1,4
17822,1,1,8400.0,1,1,4
17823,1,1,2400.0,1,1,4
17824,1,1,4800.0,1,1,4
17825,1,1,6000.0,1,1,4
17826,2,2,5472.0,1,1,4
17827,2,2,3600.0,1,1,4
17828,2,2,2160.0,1,1,4
17829,1,1,7920.0,1,1,4
17830,2,2,6912.0,1,1,4
17831,2,2,864.0,1,1,4
17832,2,2,2400.0,1,1,4
17833,1,1,6000.0,1,1,4
17834,2,2,11232.0,1,1,4
17835,1,1,2736.0,1,1,4
17836,1,1,4800.0,1,1,4
17837,1,1,10368.0,1,1,4
17838,1,1,6000.0,1,1,4
17839,1,1,5040.0,1,1,4
17840,1,1,18000.0,1,1,4
17841,1,1,9600.0,1,1,4
17842,1,1,4800.0,1,1,4
17843,2,2,3600.0,1,1,4
17844,1,1,6000.0,1,1,4
17845,1,1,7200.0,1,1,4
17846,2,2,1440.0,1,1,4
17847,1,1,4800.0,1,1,4
17848,2,2,1440.0,1,1,4
17849,1,1,6000.0,1,1,4
17850,1,1,8400.0,1,1,4
17851,2,2,2880.0,1,1,4
17852,2,2,4752.0,1,1,4
17853,2,2,4176.0,1,1,4
17854,1,1,8400.0,1,1,4
17855,1,1,2736.0,1,1,4
17856,1,1,14400.0,1,1,4
17857,1,1,22800.0,1,1,4
17858,2,2,2448.0,1,1,4
17859,2,2,4800.0,1,1,4
17860,2,2,5760.0,1,1,4
17861,1,1,10800.0,1,1,4
17862,1,1,9600.0,1,1,4
17863,1,1,8400.0,1,1,4
17864,2,2,7200.0,1,1,4
17865,2,2,576.0,1,1,4
17866,2,2,1728.0,1,1,4
17867,1,1,6480.0,1,1,4
17868,2,2,4176.0,1,1,4
17869,2,2,3456.0,1,1,4
17870,2,2,6000.0,1,1,4
17871,1,1,6000.0,1,1,4
17872,1,1,3600.0,1,1,4
17873,1,1,7200.0,1,1,4
17874,1,1,18000.0,1,1,4
17875,2,2,2016.0,1,1,4
17876,1,1,34800.0,1,1,4
17877,1,1,6000.0,1,1,4
17878,1,1,2400.0,1,1,4
17879,1,1,13200.0,1,1,4
17880,1,1,4800.0,1,1,4
17881,2,2,4896.0,1,1,4
17882,1,1,19200.0,1,1,4
17883,1,1,2016.0,1,1,4
17884,2,2,720.0,1,1,4
17885,1,1,720.0,1,1,4
17886,2,2,4608.0,1,1,4
17887,1,1,6336.0,1,1,4
17888,1,1,6000.0,1,1,4
17889,1,1,8845.056,1,1,4
17890,1,1,5472.0,1,1,4
17891,2,2,12240.0,1,1,4
17892,1,1,14400.0,1,1,4
17893,1,1,7200.0,1,1,4
17894,1,1,19200.0,1,1,4
17895,2,2,4176.0,1,1,4
17896,1,1,9648.0,1,1,4
17897,1,1,3600.0,1,1,4
17898,1,1,7920.0,1,1,4
17899,1,1,15600.0,1,1,4
17900,1,1,7488.0,1,1,4
17901,1,1,26400.0,1,1,4
17902,1,1,7056.0,1,1,4
17903,2,2,9792.0,1,1,4
17904,2,2,1440.0,1,1,4
17905,1,1,14400.0,1,1,4
17906,1,1,2448.0,1,1,4
17907,1,1,9600.0,1,1,4
17908,3,3,2736.0,1,1,4
17909,1,1,3600.0,1,1,4
17910,1,1,2160.0,1,1,4
17911,1,1,18000.0,1,1,4
17912,1,1,5760.0,1,1,4
17913,2,2,14256.0,1,1,4
17914,1,1,14400.0,1,1,4
17915,1,1,3600.0,1,1,4
17916,1,1,1200.0,1,1,4
17917,1,1,2448.0,1,1,4
17918,2,2,5904.0,1,1,4
17919,2,2,15600.0,1,1,4
17920,1,1,14400.0,1,1,4
17921,1,1,2736.0,1,1,4
17922,1,1,13536.0,1,1,4
17923,1,1,15600.0,1,1,4
17924,1,1,24000.0,1,1,4
17925,2,2,8400.0,1,1,4
17926,2,2,2880.0,1,1,4
17927,3,3,21600.0,1,1,4
17928,1,1,5040.0,1,1,4
17929,1,1,6000.0,1,1,4
17930,2,2,4176.0,1,1,4
17931,1,1,2400.0,1,1,4
17932,2,2,8496.0,1,1,4
17933,1,1,10800.0,1,1,4
17934,1,1,18000.0,1,1,4
17935,1,1,1728.0,1,1,4
17936,1,1,6048.0,1,1,4
17937,1,1,4752.0,1,1,4
17938,2,2,3600.0,1,1,4
17939,1,1,20400.0,1,1,4
17940,2,2,10224.0,1,1,4
17941,1,1,13200.0,1,1,4
17942,1,1,14400.0,1,1,4
17943,1,1,12000.0,1,1,4
17944,1,1,58800.0,1,1,4
17945,1,1,8400.0,1,1,4
17946,2,2,3312.0,1,1,4
17947,1,1,7200.0,1,1,4
17948,1,1,4800.0,1,1,4
17949,2,2,3600.0,1,1,4
17950,2,2,2880.0,1,1,4
17951,1,1,10800.0,1,1,4
17952,2,2,11952.0,1,1,4
17953,1,1,1200.0,1,1,4
17954,1,1,5616.0,1,1,4
17955,2,2,5040.0,1,1,4
17956,2,2,10224.0,1,1,4
17957,1,1,22800.0,1,1,4
17958,1,1,15600.0,1,1,4
17959,1,1,6192.0,1,1,4
17960,1,1,22800.0,1,1,4
17961,2,2,12000.0,1,1,4
17962,1,1,4800.0,1,1,4
17963,1,1,1200.0,1,1,4
17964,2,2,4800.0,1,1,4
17965,1,1,2736.0,1,1,4
17966,1,1,16800.0,1,1,4
17967,1,1,19200.0,1,1,4
17968,1,1,1200.0,1,1,4
17969,1,1,12000.0,1,1,4
17970,1,1,9600.0,1,1,4
17971,2,2,3456.0,1,1,4
17972,2,2,5760.0,1,1,4
17973,1,1,1440.0,1,1,4
17974,1,1,7056.0,1,1,4
17975,1,1,7200.0,1,1,4
17976,1,1,4800.0,1,1,4
17977,1,1,3600.0,1,1,4
17978,2,2,1200.0,1,1,4
17979,1,1,9600.0,1,1,4
17980,1,1,5472.0,1,1,4
17981,1,1,3600.0,1,1,4
17982,2,2,3600.0,1,1,4
17983,1,1,7200.0,1,1,4
17984,1,1,9600.0,1,1,4
17985,1,1,18000.0,1,1,4
17986,2,2,3168.0,1,1,4
17987,2,2,6000.0,1,1,4
17988,1,1,2880.0,1,1,4
17989,1,1,10800.0,1,1,4
17990,2,2,3600.0,1,1,4
17991,2,2,3600.0,1,1,4
17992,1,1,4176.0,1,1,4
17993,1,1,8400.0,1,1,4
17994,1,1,2880.0,1,1,4
17995,1,1,13200.0,1,1,4
17996,1,1,4800.0,1,1,4
17997,1,1,1200.0,1,1,4
17998,1,1,2736.0,1,1,4
17999,1,1,6000.0,1,1,4
18000,2,2,9600.0,1,1,4
18001,2,2,1440.0,1,1,4
18002,2,2,4176.0,1,1,4
18003,1,1,9600.0,1,1,4
18004,1,1,9600.0,1,1,4
18005,2,2,1440.0,1,1,4
18006,1,1,4176.0,1,1,4
18007,1,1,20400.0,1,1,4
18008,2,2,13824.0,1,1,4
18009,1,1,36000.0,1,1,4
18010,2,2,720.0,1,1,4
18011,1,1,12000.0,1,1,4
18012,1,1,6768.0,1,1,4
18013,1,1,3600.0,1,1,4
18014,2,2,9648.0,1,1,4
18015,1,1,2448.0,1,1,4
18016,1,1,3600.0,1,1,4
18017,2,2,2160.0,1,1,4
18018,1,1,18000.0,1,1,4
18019,2,2,7056.0,1,1,4
18020,1,1,9600.0,1,1,4
18021,1,1,1200.0,1,1,4
18022,1,1,14400.0,1,1,4
18023,1,1,12000.0,1,1,4
18024,2,2,7200.0,1,1,4
18025,1,1,15600.0,1,1,4
18026,1,1,13200.0,1,1,4
18027,1,1,6000.0,1,1,4
18028,2,2,1440.0,1,1,4
18029,1,1,6000.0,1,1,4
18030,1,1,3600.0,1,1,4
18031,1,1,4800.0,1,1,4
18032,1,1,9600.0,1,1,4
18033,2,2,2160.0,1,1,4
18034,2,2,4752.0,1,1,4
18035,2,2,2880.0,1,1,4
18036,2,2,2400.0,1,1,4
18037,2,2,2304.0,1,1,4
18038,2,2,14256.0,1,1,4
18039,1,1,3456.0,1,1,4
18040,2,2,2880.0,1,1,4
18041,1,1,4896.0,1,1,4
18042,1,1,4752.0,1,1,4
18043,1,1,3456.0,1,1,4
18044,1,1,2736.0,1,1,4
18045,1,1,7200.0,1,1,4
18046,2,2,2304.0,1,1,4
18047,2,2,4176.0,1,1,4
18048,1,1,34800.0,1,1,4
18049,1,1,14400.0,1,1,4
18050,1,1,6000.0,1,1,4
18051,2,2,4176.0,1,1,4
18052,1,1,7200.0,1,1,4
18053,1,1,8400.0,1,1,4
18054,1,1,21600.0,1,1,4
18055,1,1,7632.0,1,1,4
18056,1,1,13200.0,1,1,4
18057,1,1,1200.0,1,1,4
18058,1,1,16800.0,1,1,4
18059,1,1,8496.0,1,1,4
18060,1,1,12000.0,1,1,4
18061,1,1,8400.0,1,1,4
18062,1,1,12000.0,1,1,4
18063,2,2,1872.0,1,1,4
18064,2,2,720.0,1,1,4
18065,3,3,8400.0,1,1,4
18066,2,2,12000.0,1,1,4
18067,1,1,288.0,1,1,4
18068,2,2,8640.0,1,1,4
18069,1,1,20400.0,1,1,4
18070,1,1,12384.0,1,1,4
18071,2,2,6912.0,1,1,4
18072,1,1,8640.0,1,1,4
18073,2,2,4752.0,1,1,4
18074,1,1,8400.0,1,1,4
18075,2,2,2736.0,1,1,4
18076,1,1,6000.0,1,1,4
18077,2,2,864.0,1,1,4
18078,2,2,8400.0,1,1,4
18079,1,1,12000.0,1,1,4
18080,1,1,6000.0,1,1,4
18081,2,2,3456.0,1,1,4
18082,1,1,4800.0,1,1,4
18083,2,2,10800.0,1,1,4
18084,1,1,34800.0,1,1,4
18085,1,1,6768.0,1,1,4
18086,1,1,15600.0,1,1,4
18087,2,2,2160.0,1,1,4
18088,1,1,7200.0,1,1,4
18089,1,1,10800.0,1,1,4
18090,1,1,9600.0,1,1,4
18091,1,1,9600.0,1,1,4
18092,1,1,9600.0,1,1,4
18093,2,2,2160.0,1,1,4
18094,1,1,12000.0,1,1,4
18095,1,1,18000.0,1,1,4
18096,1,1,6000.0,1,1,4
18097,1,1,3600.0,1,1,4
18098,1,1,3456.0,1,1,4
18099,1,1,9600.0,1,1,4
18100,1,1,2736.0,1,1,4
18101,1,1,3600.0,1,1,4
18102,2,2,3600.0,1,1,4
18103,1,1,1872.0,1,1,4
18104,1,1,3744.0,1,1,4
18105,1,1,13200.0,1,1,4
18106,1,1,20400.0,1,1,4
18107,1,1,24000.0,1,1,4
18108,1,1,9600.0,1,1,4
18109,1,1,7200.0,1,1,4
18110,2,2,12000.0,1,1,4
18111,1,1,6000.0,1,1,4
18112,1,1,16800.0,1,1,4
18113,1,1,4800.0,1,1,4
18114,1,1,3600.0,1,1,4
18115,1,1,3312.0,1,1,4
18116,1,1,9216.0,1,1,4
18117,2,2,6000.0,1,1,4
18118,1,1,19200.0,1,1,4
18119,2,2,4464.0,1,1,4
18120,1,1,18000.0,1,1,4
18121,1,1,2880.0,1,1,4
18122,1,1,6000.0,1,1,4
18123,1,1,12000.0,1,1,4
18124,2,2,1440.0,1,1,4
18125,1,1,2400.0,1,1,4
18126,1,1,4800.0,1,1,4
18127,2,2,2400.0,1,1,4
18128,1,1,20400.0,1,1,4
18129,1,1,7200.0,1,1,4
18130,1,1,14256.0,1,1,4
18131,2,2,720.0,1,1,4
18132,1,1,9600.0,1,1,4
18133,3,3,16800.0,1,1,4
18134,2,2,12000.0,1,1,4
18135,1,1,4800.0,1,1,4
18136,1,1,28800.0,1,1,4
18137,2,2,2400.0,1,1,4
18138,1,1,3600.0,1,1,4
18139,1,1,14400.0,1,1,4
18140,1,1,34800.0,1,1,4
18141,1,1,6000.0,1,1,4
18142,1,1,9600.0,1,1,4
18143,2,2,1200.0,1,1,4
18144,1,1,5328.0,1,1,4
18145,1,1,14400.0,1,1,4
18146,2,2,6912.0,1,1,4
18147,1,1,7632.0,1,1,4
18148,1,1,6336.0,1,1,4
18149,1,1,9600.0,1,1,4
18150,2,2,2880.0,1,1,4
18151,2,2,13200.0,1,1,4
18152,1,1,19200.0,1,1,4
18153,1,1,6000.0,1,1,4
18154,1,1,4176.0,1,1,4
18155,1,1,13200.0,1,1,4
18156,1,1,2400.0,1,1,4
18157,1,1,15600.0,1,1,4
18158,2,2,6912.0,1,1,4
18159,1,1,8400.0,1,1,4
18160,1,1,7200.0,1,1,4
18161,1,1,9360.0,1,1,4
18162,2,2,4320.0,1,1,4
18163,1,1,3600.0,1,1,4
18164,2,2,6000.0,1,1,4
18165,2,2,1584.0,1,1,4
18166,1,1,4752.0,1,1,4
18167,1,1,6480.0,1,1,4
18168,2,2,5616.0,1,1,4
18169,2,2,5040.0,1,1,4
18170,1,1,6624.0,1,1,4
18171,1,1,1200.0,1,1,4
18172,2,2,3600.0,1,1,4
18173,1,1,5040.0,1,1,4
18174,1,1,1728.0,1,1,4
18175,2,2,720.0,1,1,4
18176,1,1,2304.0,1,1,4
18177,1,1,4176.0,1,1,4
18178,1,1,10800.0,1,1,4
18179,1,1,8400.0,1,1,4
18180,1,1,12000.0,1,1,4
18181,2,2,3456.0,1,1,4
18182,1,1,9600.0,1,1,4
18183,3,3,3168.0,1,1,4
18184,2,2,7488.0,1,1,4
18185,1,1,12000.0,1,1,4
18186,1,1,2400.0,1,1,4
18187,3,3,6000.0,1,1,4
18188,2,2,5616.0,1,1,4
18189,2,2,2400.0,1,1,4
18190,2,2,1152.0,1,1,4
18191,1,1,9600.0,1,1,4
18192,1,1,6912.0,1,1,4
18193,1,1,12240.0,1,1,4
18194,1,1,4032.0,1,1,4
18195,2,2,10368.0,1,1,4
18196,1,1,3456.0,1,1,4
18197,1,1,25200.0,1,1,4
18198,1,1,5616.0,1,1,4
18199,1,1,4032.0,1,1,4
18200,2,2,9600.0,1,1,4
18201,2,2,8208.0,1,1,4
18202,1,1,12000.0,1,1,4
18203,2,2,7200.0,1,1,4
18204,1,1,39600.0,1,1,4
18205,1,1,22800.0,1,1,4
18206,1,1,4800.0,1,1,4
18207,2,2,5616.0,1,1,4
18208,2,2,6336.0,1,1,4
18209,1,1,14400.0,1,1,4
18210,1,1,22800.0,1,1,4
18211,2,2,1440.0,1,1,4
18212,2,2,1728.0,1,1,4
18213,1,1,4800.0,1,1,4
18214,2,2,1440.0,1,1,4
18215,1,1,9600.0,1,1,4
18216,1,1,3456.0,1,1,4
18217,2,2,7400.448,1,1,4
18218,1,1,4800.0,1,1,4
18219,3,3,2016.0,1,1,4
18220,2,2,720.0,1,1,4
18221,1,1,4800.0,1,1,4
18222,1,1,8400.0,1,1,4
18223,1,1,4320.0,1,1,4
18224,1,1,1200.0,1,1,4
18225,1,1,19200.0,1,1,4
18226,2,2,1440.0,1,1,4
18227,1,1,5040.0,1,1,4
18228,1,1,25200.0,1,1,4
18229,1,1,6000.0,1,1,4
18230,1,1,12528.0,1,1,4
18231,2,2,2880.0,1,1,4
18232,1,1,26400.0,1,1,4
18233,2,2,2736.0,1,1,4
18234,1,1,2400.0,1,1,4
18235,1,1,13200.0,1,1,4
18236,1,1,1200.0,1,1,4
18237,2,2,6000.0,1,1,4
18238,1,1,12000.0,1,1,4
18239,2,2,4176.0,1,1,4
18240,1,1,5328.0,1,1,4
18241,1,1,32400.0,1,1,4
18242,2,2,4752.0,1,1,4
18243,1,1,3600.0,1,1,4
18244,2,2,2736.0,1,1,4
18245,2,2,2880.0,1,1,4
18246,1,1,12000.0,1,1,4
18247,2,2,1728.0,1,1,4
18248,1,1,52800.0,1,1,4
18249,2,2,1584.0,1,1,4
18250,1,1,4800.0,1,1,4
18251,1,1,6000.0,1,1,4
18252,1,1,12000.0,1,1,4
18253,1,1,14400.0,1,1,4
18254,2,2,7200.0,1,1,4
18255,2,2,2304.0,1,1,4
18256,2,2,6192.0,1,1,4
18257,2,2,2400.0,1,1,4
18258,1,1,2400.0,1,1,4
18259,1,1,7200.0,1,1,4
18260,1,1,4800.0,1,1,4
18261,1,1,13200.0,1,1,4
18262,1,1,7200.0,1,1,4
18263,3,3,8400.0,1,1,4
18264,1,1,9600.0,1,1,4
18265,1,1,3600.0,1,1,4
18266,1,1,14256.0,1,1,4
18267,1,1,13248.0,1,1,4
18268,1,1,3600.0,1,1,4
18269,2,2,1440.0,1,1,4
18270,1,1,4320.0,1,1,4
18271,2,2,1200.0,1,1,4
18272,1,1,6000.0,1,1,4
18273,2,2,1440.0,1,1,4
18274,1,1,19200.0,1,1,4
18275,1,1,18000.0,1,1,4
18276,2,2,1200.0,1,1,4
18277,1,1,9600.0,1,1,4
18278,1,1,3600.0,1,1,4
18279,1,1,7200.0,1,1,4
18280,2,2,1152.0,1,1,4
18281,2,2,2880.0,1,1,4
18282,1,1,4800.0,1,1,4
18283,2,2,6912.0,1,1,4
18284,1,1,18000.0,1,1,4
18285,2,2,2304.0,1,1,4
18286,1,1,12000.0,1,1,4
18287,1,1,19200.0,1,1,4
18288,2,2,1152.0,1,1,4
18289,3,3,3600.0,1,1,4
18290,1,1,6000.0,1,1,4
18291,2,2,2400.0,1,1,4
18292,1,1,13200.0,1,1,4
18293,1,1,4800.0,1,1,4
18294,2,2,12000.0,1,1,4
18295,2,2,13824.0,1,1,4
18296,1,1,2880.0,1,1,4
18297,1,1,4800.0,1,1,4
18298,1,1,6000.0,1,1,4
18299,1,1,10800.0,1,1,4
18300,1,1,3600.0,1,1,4
18301,2,2,3168.0,1,1,4
18302,1,1,16800.0,1,1,4
18303,2,2,6912.0,1,1,4
18304,1,1,19200.0,1,1,4
18305,1,1,7632.0,1,1,4
18306,1,1,2400.0,1,1,4
18307,1,1,14400.0,1,1,4
18308,1,1,10800.0,1,1,4
18309,2,2,6000.0,1,1,4
18310,2,2,1584.0,1,1,4
18311,1,1,8208.0,1,1,4
18312,3,3,6000.0,1,1,4
18313,1,1,22800.0,1,1,4
18314,2,2,2160.0,1,1,4
18315,2,2,6336.0,1,1,4
18316,1,1,2880.0,1,1,4
18317,2,2,6000.0,1,1,4
18318,1,1,13200.0,1,1,4
18319,2,2,3600.0,1,1,4
18320,2,2,6000.0,1,1,4
18321,1,1,28800.0,1,1,4
18322,1,1,2400.0,1,1,4
18323,1,1,7200.0,1,1,4
18324,1,1,7200.0,1,1,4
18325,3,3,2592.0,1,1,4
18326,1,1,10800.0,1,1,4
18327,1,1,6000.0,1,1,4
18328,1,1,18000.0,1,1,4
18329,1,1,2880.0,1,1,4
18330,1,1,8400.0,1,1,4
18331,2,2,1440.0,1,1,4
18332,2,2,2880.0,1,1,4
18333,1,1,3456.0,1,1,4
18334,1,1,8064.0,1,1,4
18335,1,1,8064.0,1,1,4
18336,1,1,7056.0,1,1,4
18337,1,1,5616.0,1,1,4
18338,1,1,15600.0,1,1,4
18339,1,1,12000.0,1,1,4
18340,1,1,10800.0,1,1,4
18341,3,3,6336.0,1,1,4
18342,2,2,1152.0,1,1,4
18343,1,1,9600.0,1,1,4
18344,1,1,6336.0,1,1,4
18345,2,2,1200.0,1,1,4
18346,1,1,14400.0,1,1,4
18347,1,1,3456.0,1,1,4
18348,2,2,7056.0,1,1,4
18349,1,1,9600.0,1,1,4
18350,1,1,7200.0,1,1,4
18351,2,2,7200.0,1,1,4
18352,2,2,9792.0,1,1,4
18353,1,1,8400.0,1,1,4
18354,1,1,13200.0,1,1,4
18355,1,1,2160.0,1,1,4
18356,1,1,10800.0,1,1,4
18357,2,2,1728.0,1,1,4
18358,2,2,4464.0,1,1,4
18359,2,2,24000.0,1,1,4
18360,2,2,14400.0,1,1,4
18361,1,1,8064.0,1,1,4
18362,2,2,4608.0,1,1,4
18363,2,2,8496.0,1,1,4
18364,1,1,8400.0,1,1,4
18365,3,3,9216.0,1,1,4
18366,1,1,19200.0,1,1,4
18367,2,2,2016.0,1,1,4
18368,1,1,10800.0,1,1,4
18369,1,1,7200.0,1,1,4
18370,2,2,2880.0,1,1,4
18371,1,1,13200.0,1,1,4
18372,1,1,6000.0,1,1,4
18373,2,2,7200.0,1,1,4
18374,1,1,2016.0,1,1,4
18375,1,1,15600.0,1,1,4
18376,1,1,11520.0,1,1,4
18377,2,2,7056.0,1,1,4
18378,1,1,9600.0,1,1,4
18379,1,1,6912.0,1,1,4
18380,1,1,42000.0,1,1,4
18381,1,1,9600.0,1,1,4
18382,2,2,2160.0,1,1,4
18383,2,2,3024.0,1,1,4
18384,1,1,13200.0,1,1,4
18385,3,3,8400.0,1,1,4
18386,1,1,7200.0,1,1,4
18387,1,1,20400.0,1,1,4
18388,2,2,2880.0,1,1,4
18389,1,1,2592.0,1,1,4
18390,1,1,2400.0,1,1,4
18391,1,1,61200.0,1,1,4
18392,1,1,9600.0,1,1,4
18393,1,1,8400.0,1,1,4
18394,2,2,2400.0,1,1,4
18395,1,1,7056.0,1,1,4
18396,2,2,3600.0,1,1,4
18397,2,2,3456.0,1,1,4
18398,1,1,1200.0,1,1,4
18399,1,1,6000.0,1,1,4
18400,1,1,3600.0,1,1,4
18401,1,1,2400.0,1,1,4
18402,1,1,1200.0,1,1,4
18403,1,1,14400.0,1,1,4
18404,1,1,18000.0,1,1,4
18405,1,1,2400.0,1,1,4
18406,1,1,10800.0,1,1,4
18407,1,1,12000.0,1,1,4
18408,1,1,12000.0,1,1,4
18409,1,1,10800.0,1,1,4
18410,1,1,14400.0,1,1,4
18411,1,1,15600.0,1,1,4
18412,1,1,32400.0,1,1,4
18413,1,1,6000.0,1,1,4
18414,1,1,20400.0,1,1,4
18415,1,1,14400.0,1,1,4
18416,1,1,6000.0,1,1,4
18417,1,1,15600.0,1,1,4
18418,1,1,18000.0,1,1,4
18419,1,1,10800.0,1,1,4
18420,1,1,7200.0,1,1,4
18421,1,1,12000.0,1,1,4
18422,1,1,4800.0,1,1,4
18423,1,1,38400.0,1,1,4
18424,1,1,8400.0,1,1,4
18425,1,1,1200.0,1,1,4
18426,1,1,8400.0,1,1,4
18427,1,1,16800.0,1,1,4
18428,2,2,3888.0,1,1,4
18429,1,1,9600.0,1,1,4
18430,1,1,6000.0,1,1,4
18431,1,1,6000.0,1,1,4
18432,1,1,8400.0,1,1,4
18433,1,1,6000.0,1,1,4
18434,1,1,15600.0,1,1,4
18435,1,1,8400.0,1,1,4
18436,1,1,12000.0,1,1,4
18437,1,1,14400.0,1,1,4
18438,1,1,7200.0,1,1,4
18439,1,1,9600.0,1,1,4
18440,1,1,14400.0,1,1,4
18441,1,1,26400.0,1,1,4
18442,1,1,14400.0,1,1,4
18443,1,1,1200.0,1,1,4
18444,1,1,2400.0,1,1,4
18445,2,2,7200.0,1,1,4
18446,1,1,9600.0,1,1,4
18447,1,1,8400.0,1,1,4
18448,1,1,7200.0,1,1,4
18449,1,1,1200.0,1,1,4
18450,1,1,1200.0,1,1,4
18451,1,1,13200.0,1,1,4
18452,1,1,6000.0,1,1,4
18453,1,1,10800.0,1,1,4
18454,1,1,13200.0,1,1,4
18455,1,1,3600.0,1,1,4
18456,1,1,6000.0,1,1,4
18457,1,1,1200.0,1,1,4
18458,1,1,3600.0,1,1,4
18459,1,1,30000.0,1,1,4
18460,1,1,28800.0,1,1,4
18461,1,1,30000.0,1,1,4
18462,1,1,12000.0,1,1,4
18463,2,2,5328.0,1,1,4
18464,1,1,4800.0,1,1,4
18465,1,1,8400.0,1,1,4
18466,1,1,15600.0,1,1,4
18467,1,1,9600.0,1,1,4
18468,1,1,15600.0,1,1,4
18469,1,1,2400.0,1,1,4
18470,2,2,13200.0,1,1,4
18471,1,1,3600.0,1,1,4
18472,1,1,2400.0,1,1,4
18473,1,1,10800.0,1,1,4
18474,1,1,4800.0,1,1,4
18475,1,1,6000.0,1,1,4
18476,1,1,22800.0,1,1,4
18477,1,1,9600.0,1,1,4
18478,1,1,1200.0,1,1,4
18479,1,1,3600.0,1,1,4
18480,1,1,6000.0,1,1,4
18481,1,1,6000.0,1,1,4
18482,1,1,13200.0,1,1,4
18483,1,1,18000.0,1,1,4
18484,1,1,15600.0,1,1,4
18485,1,1,22800.0,1,1,4
18486,1,1,7200.0,1,1,4
18487,2,2,8208.0,1,1,4
18488,1,1,6000.0,1,1,4
18489,1,1,12000.0,1,1,4
18490,1,1,7200.0,1,1,4
18491,1,1,6000.0,1,1,4
18492,1,1,7200.0,1,1,4
18493,2,2,3600.0,1,1,4
18494,1,1,3600.0,1,1,4
18495,1,1,12000.0,1,1,4
18496,1,1,8400.0,1,1,4
18497,1,1,3600.0,1,1,4
18498,1,1,3600.0,1,1,4
18499,1,1,6000.0,1,1,4
18500,1,1,15600.0,1,1,4
18501,1,1,1200.0,1,1,4
18502,1,1,4800.0,1,1,4
18503,1,1,16800.0,1,1,4
18504,1,1,3600.0,1,1,4
18505,1,1,3600.0,1,1,4
18506,1,1,8400.0,1,1,4
18507,1,1,18000.0,1,1,4
18508,1,1,36000.0,1,1,4
18509,1,1,24000.0,1,1,4
18510,1,1,8400.0,1,1,4
18511,1,1,15600.0,1,1,4
18512,1,1,25200.0,1,1,4
18513,1,1,7200.0,1,1,4
